movie_title,similar_movie_title,similarity_score,rank
Sunday School Musical,Mad Hot Ballroom,0.4643104076385498,3
Sunday School Musical,There Goes My Baby,0.4500274658203125,4
Sunday School Musical,Center Stage,0.43137893080711365,5
Sunday School Musical,House Party 2,0.4308372735977173,6
Sunday School Musical,Project X,0.4255058169364929,7
Sunday School Musical,ATL,0.4146591126918793,8
Sunday School Musical,Step Up 3D,0.41196128726005554,9
Sunday School Musical,American Pie,0.4103865325450897,10
Rust,Sinister,0.502696692943573,1
Rust,The Veil,0.5013744831085205,2
Rust,The Reaping,0.4945434331893921,3
Rust,An Unfinished Life,0.49116092920303345,4
Rust,Redemption Road,0.49043014645576477,5
Rust,Legion,0.48858314752578735,6
Rust,Do You Believe?,0.4858954846858978,7
Rust,Salvation Boulevard,0.48434963822364807,8
Rust,Fifty Shades of Grey,0.4819658696651459,9
Rust,To Save A Life,0.4775393009185791,10
Ink,Silent Hill: Revelation 3D,0.5338906049728394,1
Ink,Final Fantasy: The Spirits Within,0.5288337469100952,2
Ink,Pan's Labyrinth,0.507381796836853,3
Ink,Pokémon: Spell of the Unknown,0.4946513772010803,4
Ink,Insidious,0.48808911442756653,5
Ink,The Promise,0.4874137043952942,6
Ink,The Haunting of Molly Hartley,0.47823774814605713,7
Ink,The Sleepwalker,0.47795894742012024,8
Ink,Heavy Metal,0.47748252749443054,9
Ink,Tomorrowland,0.4759223759174347,10
The Christmas Bunny,The Nutcracker,0.5518947839736938,1
The Christmas Bunny,Bad Santa,0.5033976435661316,2
The Christmas Bunny,Alice in Wonderland,0.5009340047836304,3
The Christmas Bunny,Donnie Darko,0.4912218749523163,4
The Christmas Bunny,Elf,0.4843554198741913,5
The Christmas Bunny,Miss Potter,0.4782182574272156,6
The Christmas Bunny,A Christmas Story,0.46857279539108276,7
The Christmas Bunny,Krampus,0.4589390754699707,8
The Christmas Bunny,Love Actually,0.45217373967170715,9
The Christmas Bunny,8 Women,0.44164273142814636,10
Butterfly,Gone Girl,0.45955491065979004,1
Butterfly,The Reader,0.444050669670105,2
Butterfly,Winter's Bone,0.4409033954143524,3
Butterfly,Sympathy for Lady Vengeance,0.43323883414268494,4
Butterfly,All Good Things,0.43114998936653137,5
Butterfly,Mighty Joe Young,0.43015801906585693,6
Butterfly,Changeling,0.42646729946136475,7
Butterfly,Ben-Hur,0.4254458546638489,8
Butterfly,The Next Three Days,0.4230637550354004,9
Butterfly,Raising Cain,0.4194517731666565,10
UnDivided,Do You Believe?,0.4097541272640228,1
UnDivided,The Great Debaters,0.40737876296043396,2
UnDivided,Spotlight,0.40669503808021545,3
UnDivided,Knowing,0.4055497944355011,4
UnDivided,The Evil Dead,0.4043620824813843,5
UnDivided,Simon Birch,0.4023791551589966,6
UnDivided,The Work and the Glory II: American Zion,0.3976849615573883,7
UnDivided,The Chorus,0.3975026607513428,8
UnDivided,Dead Poets Society,0.39721643924713135,9
UnDivided,Never Let Me Go,0.39460545778274536,10
The Frozen,Cinderella,0.566141664981842,1
The Frozen,8 Days,0.5298160314559937,2
The Frozen,Enter Nowhere,0.5288753509521484,3
The Frozen,Trust,0.520088255405426,4
The Frozen,Song One,0.5110722780227661,5
The Frozen,House at the End of the Street,0.5072132349014282,6
The Frozen,The Descent,0.5053624510765076,7
The Frozen,Remember Me,0.499484658241272,8
The Frozen,Wrong Turn,0.4956643283367157,9
The Frozen,Open Season,0.4933291971683502,10
Horse Camp,Rodeo Girl,0.530802845954895,1
Horse Camp,Flicka,0.5258342623710632,2
Horse Camp,Winter's Bone,0.47353267669677734,3
Horse Camp,Catch That Kid,0.42964082956314087,4
Horse Camp,Precious,0.42083442211151123,5
Horse Camp,Never Let Me Go,0.42055201530456543,6
Horse Camp,Sleepover,0.41906774044036865,7
Horse Camp,It Follows,0.4168647527694702,8
Horse Camp,Tanner Hall,0.41308194398880005,9
Horse Camp,The Wizard of Oz,0.4118860065937042,10
Give Me Shelter,Animals United,0.493526428937912,1
Give Me Shelter,Madagascar,0.4665762484073639,2
Give Me Shelter,Animals,0.44072893261909485,3
Give Me Shelter,Kingdom of the Spiders,0.4318027198314667,4
Give Me Shelter,Dolphins and Whales: Tribes of the Ocean,0.4275832772254944,5
Give Me Shelter,Oceans,0.42676758766174316,6
Give Me Shelter,An Inconvenient Truth,0.40835556387901306,7
Give Me Shelter,Dr. Dolittle 2,0.40653952956199646,8
Give Me Shelter,Lake Placid,0.3997853994369507,9
Give Me Shelter,Big Miracle,0.3988453447818756,10
The Big Parade,Little Boy,0.6521341800689697,1
The Big Parade,Delgo,0.5279420614242554,2
The Big Parade,The Notebook,0.5271118879318237,3
The Big Parade,The Lucky Ones,0.5220380425453186,4
The Big Parade,War Horse,0.5206856727600098,5
The Big Parade,Boyhood,0.5089395046234131,6
The Big Parade,The Quiet American,0.4914596378803253,7
The Big Parade,Tea with Mussolini,0.49085915088653564,8
The Big Parade,This Is England,0.47898831963539124,9
The Big Parade,"Good bye, Lenin!",0.4777432680130005,10
Little Big Top,Birdman,0.5040218234062195,1
Little Big Top,Certifiably Jonathan,0.5003266930580139,2
Little Big Top,Down to Earth,0.48766031861305237,3
Little Big Top,Larry Crowne,0.46068716049194336,4
Little Big Top,Stitches,0.451052725315094,5
Little Big Top,Kevin Hart: Laugh at My Pain,0.4265155494213104,6
Little Big Top,"Hail, Caesar!",0.4111711382865906,7
Little Big Top,Robot & Frank,0.407985121011734,8
Little Big Top,10th & Wolf,0.4077167510986328,9
Little Big Top,The Score,0.4021925628185272,10
Along the Roadside,Y Tu Mamá También,0.47701671719551086,1
Along the Roadside,Duets,0.46461760997772217,2
Along the Roadside,Need for Speed,0.4594759941101074,3
Along the Roadside,Rize,0.450298011302948,4
Along the Roadside,The Bubble,0.4502234160900116,5
Along the Roadside,The Last Song,0.44869130849838257,6
Along the Roadside,Rock of Ages,0.4406084716320038,7
Along the Roadside,Standing Ovation,0.4394327998161316,8
Along the Roadside,An American in Hollywood,0.43030399084091187,9
Along the Roadside,Fast Times at Ridgemont High,0.425032377243042,10
Bronson,Oldboy,0.558487594127655,1
Bronson,Last I Heard,0.5152977108955383,2
Bronson,Dom Hemingway,0.4844112992286682,3
Bronson,Swelter,0.457525372505188,4
Bronson,Hit & Run,0.44897016882896423,5
Bronson,Let's Go to Prison,0.442922979593277,6
Bronson,Prison,0.42162469029426575,7
Bronson,Once Upon a Time in America,0.41398945450782776,8
Bronson,Escape from Alcatraz,0.413249671459198,9
Bronson,Malevolence,0.4100753962993622,10
Western Religion,Lucky You,0.37680354714393616,1
Western Religion,The Quick and the Dead,0.3691740036010742,2
Western Religion,Saint John of Las Vegas,0.3678429424762726,3
Western Religion,Rounders,0.3526250422000885,4
Western Religion,Bobby Jones: Stroke of Genius,0.34374985098838806,5
Western Religion,The Hammer,0.3338068127632141,6
Western Religion,United Passions,0.31681087613105774,7
Western Religion,Casino Royale,0.3088405728340149,8
Western Religion,Grudge Match,0.3079192340373993,9
Western Religion,The Good Thief,0.30752071738243103,10
Burn,Roger & Me,0.46684005856513977,1
Burn,Valley of the Heart's Delight,0.46555331349372864,2
Burn,The Funeral,0.45523643493652344,3
Burn,The Act of Killing,0.4465629756450653,4
Burn,Cloverfield,0.4417475461959839,5
Burn,The Final Destination,0.4417141377925873,6
Burn,The Face of an Angel,0.4355483651161194,7
Burn,A Most Violent Year,0.4268636405467987,8
Burn,Crash,0.4264742434024811,9
Burn,Teenage Mutant Ninja Turtles,0.42523059248924255,10
Urbania,The Young Unknowns,0.6614217758178711,1
Urbania,Me You and Five Bucks,0.5973528623580933,2
Urbania,Roadside Romeo,0.5852934718132019,3
Urbania,Charlie St. Cloud,0.5620321035385132,4
Urbania,Hide and Seek,0.5580229759216309,5
Urbania,Animals,0.551792562007904,6
Urbania,The Perks of Being a Wallflower,0.5166630744934082,7
Urbania,Two Evil Eyes,0.5095931887626648,8
Urbania,The Station Agent,0.5073555111885071,9
Urbania,Elf,0.5019821524620056,10
The Stewardesses,Tim and Eric's Billion Dollar Movie,0.35825684666633606,1
The Stewardesses,Inside Deep Throat,0.35018429160118103,2
The Stewardesses,A Haunted House,0.3392239809036255,3
The Stewardesses,House on Haunted Hill,0.3321618437767029,4
The Stewardesses,The Aviator,0.3105661869049072,5
The Stewardesses,Grindhouse,0.30978304147720337,6
The Stewardesses,U2 3D,0.30393800139427185,7
The Stewardesses,The Work and The Story,0.2971898019313812,8
The Stewardesses,The White Countess,0.2933399975299835,9
The Stewardesses,Walking With Dinosaurs,0.2931138575077057,10
"The Beast from 20,000 Fathoms",Walking With Dinosaurs,0.43666207790374756,1
"The Beast from 20,000 Fathoms",King Kong,0.4170618951320648,2
"The Beast from 20,000 Fathoms",Anaconda,0.39509347081184387,3
"The Beast from 20,000 Fathoms",Gods and Monsters,0.38730210065841675,4
"The Beast from 20,000 Fathoms",Aliens vs Predator: Requiem,0.3748265206813812,5
"The Beast from 20,000 Fathoms",The Lost World: Jurassic Park,0.3708421289920807,6
"The Beast from 20,000 Fathoms",Victor Frankenstein,0.36456599831581116,7
"The Beast from 20,000 Fathoms",Godzilla 2000,0.3582903742790222,8
"The Beast from 20,000 Fathoms",Prophecy,0.35521411895751953,9
"The Beast from 20,000 Fathoms",Lake Placid,0.3529929220676422,10
Mad Max,Running Scared,0.5616814494132996,1
Mad Max,A Nightmare on Elm Street,0.5550248026847839,2
Mad Max,Harley Davidson and the Marlboro Man,0.553623378276825,3
Mad Max,Defendor,0.5521473288536072,4
Mad Max,Stranded,0.526470959186554,5
Mad Max,The Lost Boys,0.5236405730247498,6
Mad Max,Surrogates,0.5173240900039673,7
Mad Max,Wicked Blood,0.5170173048973083,8
Mad Max,Hot Pursuit,0.5141070485115051,9
Mad Max,Contraband,0.5140000581741333,10
Swingers,Trees Lounge,0.5539610385894775,1
Swingers,Me You and Five Bucks,0.5284441709518433,2
Swingers,Phantasm II,0.5077557563781738,3
Swingers,I Want Someone to Eat Cheese With,0.5074785947799683,4
Swingers,The Station Agent,0.5064842104911804,5
Swingers,"I Love You, Don't Touch Me!",0.5057176351547241,6
Swingers,Tusk,0.5033609867095947,7
Swingers,London,0.5000561475753784,8
Swingers,Trust,0.48970431089401245,9
Swingers,Wicker Park,0.48428839445114136,10
A Fistful of Dollars,"The Good, the Bad and the Ugly",0.5196168422698975,1
A Fistful of Dollars,Amigo,0.5079296827316284,2
A Fistful of Dollars,Seven Samurai,0.5025407075881958,3
A Fistful of Dollars,No Man's Land: The Rise of Reeker,0.48988598585128784,4
A Fistful of Dollars,Ong Bak 2,0.48717236518859863,5
A Fistful of Dollars,Micmacs,0.48330649733543396,6
A Fistful of Dollars,The Missing Person,0.4794280230998993,7
A Fistful of Dollars,High Plains Drifter,0.47892969846725464,8
A Fistful of Dollars,American Ninja 2: The Confrontation,0.47338446974754333,9
A Fistful of Dollars,One Man's Hero,0.47244563698768616,10
She Done Him Wrong,Safe Men,0.548274576663971,1
She Done Him Wrong,Midnight Cowboy,0.5151557922363281,2
She Done Him Wrong,Some Like It Hot,0.5083209276199341,3
She Done Him Wrong,Idlewild,0.4699016511440277,4
She Done Him Wrong,Gangster Squad,0.46734365820884705,5
She Done Him Wrong,Exiled,0.4572981894016266,6
She Done Him Wrong,A Thin Line Between Love and Hate,0.4547969698905945,7
She Done Him Wrong,Get Rich or Die Tryin',0.454113245010376,8
She Done Him Wrong,Pitch Perfect,0.44182342290878296,9
She Done Him Wrong,The Good Guy,0.4390580952167511,10
Short Cut to Nirvana: Kumbh Mela,Faith Connections,0.6228445172309875,1
Short Cut to Nirvana: Kumbh Mela,The Monkey King 2,0.38157641887664795,2
Short Cut to Nirvana: Kumbh Mela,Woodstock,0.3776768445968628,3
Short Cut to Nirvana: Kumbh Mela,Ayurveda: Art of Being,0.3750949501991272,4
Short Cut to Nirvana: Kumbh Mela,Chocolate: Deep Dark Secrets,0.37168848514556885,5
Short Cut to Nirvana: Kumbh Mela,Samsara,0.3686431050300598,6
Short Cut to Nirvana: Kumbh Mela,Krrish,0.3599488437175751,7
Short Cut to Nirvana: Kumbh Mela,Veer-Zaara,0.3582667112350464,8
Short Cut to Nirvana: Kumbh Mela,Ramanujan,0.35184019804000854,9
Short Cut to Nirvana: Kumbh Mela,Indiana Jones and the Temple of Doom,0.34966742992401123,10
The Grace Card,The Expendables 2,0.48367807269096375,1
The Grace Card,My Sister's Keeper,0.4785343408584595,2
The Grace Card,The Masked Saint,0.46806052327156067,3
The Grace Card,Do You Believe?,0.45729395747184753,4
The Grace Card,Grace Unplugged,0.45401203632354736,5
The Grace Card,Mercy Streets,0.4473724067211151,6
The Grace Card,21 Grams,0.44175201654434204,7
The Grace Card,Rust,0.4392181634902954,8
The Grace Card,Serendipity,0.4388549029827118,9
The Grace Card,Diamond Ruff,0.4383739233016968,10
Middle of Nowhere,8 Days,0.5637399554252625,1
Middle of Nowhere,Cinderella,0.5362555980682373,2
Middle of Nowhere,Ruby in Paradise,0.5341667532920837,3
Middle of Nowhere,Witless Protection,0.48073890805244446,4
Middle of Nowhere,The House of Sand,0.48052993416786194,5
Middle of Nowhere,The Frozen,0.4704034924507141,6
Middle of Nowhere,Easy A,0.46678775548934937,7
Middle of Nowhere,Kiss the Girls,0.4632767140865326,8
Middle of Nowhere,Jane Got a Gun,0.4586600065231323,9
Middle of Nowhere,Winter's Bone,0.4580232799053192,10
Three,You Will Meet a Tall Dark Stranger,0.5407788157463074,1
Three,Made of Honor,0.531697690486908,2
Three,Devil's Due,0.5170221328735352,3
Three,Alvin and the Chipmunks: The Road Chip,0.5140200257301331,4
Three,A Lot Like Love,0.4979586899280548,5
Three,Are We There Yet?,0.45733073353767395,6
Three,Celeste & Jesse Forever,0.45481812953948975,7
Three,The Stepfather,0.4502350687980652,8
Three,The Back-Up Plan,0.4501924514770508,9
Three,Trust the Man,0.4470307230949402,10
The Business of Fancydancing,Shadowlands,0.38759684562683105,1
The Business of Fancydancing,Smoke Signals,0.36885902285575867,2
The Business of Fancydancing,The Best Man,0.35571998357772827,3
The Business of Fancydancing,Little Shop of Horrors,0.35508933663368225,4
The Business of Fancydancing,Stand by Me,0.34942522644996643,5
The Business of Fancydancing,Eulogy,0.3441006541252136,6
The Business of Fancydancing,Elling,0.34131479263305664,7
The Business of Fancydancing,Tusk,0.3392575979232788,8
The Business of Fancydancing,Shaun of the Dead,0.33475667238235474,9
The Business of Fancydancing,Love Jones,0.33238136768341064,10
Call + Response,Rize,0.4103594422340393,1
Call + Response,Our Brand Is Crisis,0.37128549814224243,2
Call + Response,Cradle Will Rock,0.36579129099845886,3
Call + Response,A Haunted House,0.3553844094276428,4
Call + Response,Stories of Our Lives,0.35117393732070923,5
Call + Response,Sleeper,0.34546414017677307,6
Call + Response,"Food, Inc.",0.3423496186733246,7
Call + Response,Straight Outta Compton,0.34022852778434753,8
Call + Response,Get on Up,0.33726274967193604,9
Call + Response,Kansas City,0.3358692526817322,10
Malevolence,Paranormal Activity 4,0.5071095824241638,1
Malevolence,My Soul to Take,0.5024772882461548,2
Malevolence,The Bank Job,0.4887144863605499,3
Malevolence,Transporter 2,0.4883887767791748,4
Malevolence,Prisoners,0.48559480905532837,5
Malevolence,Halloween: The Curse of Michael Myers,0.4841104745864868,6
Malevolence,Stake Land,0.4502336084842682,7
Malevolence,Everybody's Fine,0.4483662545681,8
Malevolence,Oldboy,0.4482364058494568,9
Malevolence,Gone Girl,0.4448074400424957,10
Reality Show,Madea's Family Reunion,0.4610435366630554,1
Reality Show,Network,0.46067333221435547,2
Reality Show,A True Story,0.4158518612384796,3
Reality Show,A Beginner's Guide to Snuff,0.41261905431747437,4
Reality Show,The Glass House,0.4104459881782532,5
Reality Show,DysFunktional Family,0.4101404547691345,6
Reality Show,The Original Kings of Comedy,0.4096008539199829,7
Reality Show,The Ugly Truth,0.40273919701576233,8
Reality Show,Spice World,0.3999016582965851,9
Reality Show,The Three Stooges,0.39771297574043274,10
Super Hybrid,The Final Destination,0.4620421528816223,1
Super Hybrid,Primer,0.4603859484195709,2
Super Hybrid,The Wraith,0.4582720100879669,3
Super Hybrid,Surrogates,0.44158175587654114,4
Super Hybrid,Drive Hard,0.4356866478919983,5
Super Hybrid,In Too Deep,0.4229888319969177,6
Super Hybrid,Osmosis Jones,0.4228888154029846,7
Super Hybrid,The Relic,0.4199981093406677,8
Super Hybrid,Firestorm,0.4185132384300232,9
Super Hybrid,Triple 9,0.4124806225299835,10
Baghead,Book of Shadows: Blair Witch 2,0.5890993475914001,1
Baghead,Midnight Cabaret,0.535809338092804,2
Baghead,Enter Nowhere,0.5324432253837585,3
Baghead,Below Zero,0.5205597877502441,4
Baghead,Scream,0.5193724632263184,5
Baghead,Scream 3,0.5144831538200378,6
Baghead,The Cottage,0.5103754997253418,7
Baghead,Windsor Drive,0.5075963735580444,8
Baghead,Grindhouse,0.5039718151092529,9
Baghead,Tales from the Hood,0.5026575326919556,10
American Beast,Extremely Loud & Incredibly Close,0.46624431014060974,1
American Beast,Sinister,0.43957287073135376,2
American Beast,Journey to the Center of the Earth,0.4387190043926239,3
American Beast,Tomorrowland,0.4272483289241791,4
American Beast,Inkheart,0.4225807785987854,5
American Beast,Limbo,0.4131568968296051,6
American Beast,Come Early Morning,0.4126298129558563,7
American Beast,Trainspotting,0.41163864731788635,8
American Beast,Enter Nowhere,0.40156206488609314,9
American Beast,Salton Sea,0.39570412039756775,10
The Case of the Grinning Cat,Cats & Dogs 2 : The Revenge of Kitty Galore,0.4012179374694824,1
The Case of the Grinning Cat,"As Above, So Below",0.3752151131629944,2
The Case of the Grinning Cat,Keanu,0.3377656936645508,3
The Case of the Grinning Cat,Counting,0.33603566884994507,4
The Case of the Grinning Cat,5 Days of War,0.3292771279811859,5
The Case of the Grinning Cat,The Hurt Locker,0.3231337070465088,6
The Case of the Grinning Cat,Three Kings,0.3219985067844391,7
The Case of the Grinning Cat,When the Cat's Away,0.3168008327484131,8
The Case of the Grinning Cat,Killer Elite,0.3089389503002167,9
The Case of the Grinning Cat,Jimmy and Judy,0.30770257115364075,10
Ordet,Higher Ground,0.5279615521430969,1
Ordet,Miracles from Heaven,0.49092575907707214,2
Ordet,The Reaping,0.48153719305992126,3
Ordet,Do You Believe?,0.47171750664711,4
Ordet,Rust,0.4271237850189209,5
Ordet,21 Grams,0.388552725315094,6
Ordet,Son of God,0.3473641276359558,7
Ordet,The Young Messiah,0.3414941728115082,8
Ordet,Light from the Darkroom,0.3376065492630005,9
Ordet,The Polar Express,0.33137834072113037,10
Good Dick,Identity Thief,0.49846380949020386,1
Good Dick,Nine 1/2 Weeks,0.47660166025161743,2
Good Dick,Jade,0.4722459614276886,3
Good Dick,Clerks,0.46771278977394104,4
Good Dick,Antitrust,0.44861674308776855,5
Good Dick,Employee of the Month,0.44537702202796936,6
Good Dick,A Low Down Dirty Shame,0.4441288113594055,7
